step_time,total_stopped,total_wait_time
861.0,53,13910.0
866.0,53,14146.0
871.0,55,14417.0
876.0,56,14693.0
881.0,58,14978.0
886.0,59,15273.0
891.0,59,15568.0
896.0,59,15863.0
901.0,66,16158.0
906.0,60,16456.0
911.0,61,16757.0
916.0,62,17066.0
921.0,64,17385.0
926.0,60,17610.0
931.0,60,17895.0
936.0,60,18195.0
941.0,60,18495.0
946.0,60,18795.0
951.0,62,19104.0
956.0,64,19421.0
961.0,58,18331.0
966.0,49,15986.0
971.0,43,15624.0
976.0,39,15821.0
981.0,40,16010.0
986.0,49,16237.0
991.0,57,16501.0
996.0,59,16795.0
1001.0,59,17090.0
1006.0,57,17278.0
1011.0,57,17563.0
1016.0,58,17849.0
1021.0,61,18151.0
1026.0,63,18459.0
1031.0,63,18774.0
1036.0,63,19089.0
1041.0,63,19404.0
1046.0,63,19719.0
1051.0,64,20037.0
1056.0,67,20370.0
1061.0,69,20707.0
1066.0,69,21052.0
1071.0,65,21300.0
1076.0,65,21607.0
1081.0,71,21932.0
1086.0,65,22257.0
1091.0,67,22588.0
1096.0,68,22924.0
1101.0,69,23268.0
1106.0,69,23613.0
1111.0,69,23958.0
1116.0,69,24303.0
1121.0,68,24600.0
1126.0,71,24951.0
1131.0,71,25306.0
1136.0,73,25668.0
1141.0,73,26033.0
1146.0,73,26398.0
1151.0,73,26763.0
1156.0,73,27083.0
1161.0,74,27450.0
1166.0,74,27820.0
1171.0,74,28190.0
1176.0,74,28560.0
1181.0,74,28930.0
1186.0,74,29300.0
1191.0,74,29670.0
1196.0,75,30043.0
1201.0,75,30418.0
1206.0,77,30795.0
1211.0,77,31180.0
1216.0,77,31565.0
1221.0,77,31950.0
1226.0,77,32335.0
1231.0,78,32723.0
1236.0,76,33051.0
1241.0,77,33432.0
1246.0,76,33811.0
1251.0,76,34191.0
1256.0,76,34571.0
1261.0,80,34951.0
1266.0,76,35331.0
1271.0,76,35711.0
1276.0,76,36091.0
1281.0,72,35054.0
1286.0,62,32209.0
1291.0,55,32498.0
1296.0,55,32770.0
1301.0,55,33034.0
1306.0,61,33329.0
1311.0,68,33652.0
1316.0,73,34014.0
1321.0,73,34379.0
1326.0,69,34642.0
1331.0,69,34963.0
1336.0,69,35308.0
1341.0,71,35656.0
1346.0,71,36011.0
1351.0,73,36370.0
1356.0,73,36735.0
1361.0,73,37100.0
1366.0,73,37465.0
1371.0,71,37786.0
1376.0,73,38145.0
1381.0,67,37149.0
1386.0,61,34956.0
1391.0,53,35228.0
1396.0,52,35488.0
1401.0,56,35754.0
1406.0,60,36047.0
1411.0,66,36320.0
1416.0,69,36662.0
1421.0,69,37007.0
1426.0,69,37352.0
1431.0,69,37697.0
1436.0,69,38042.0
1441.0,75,38387.0
1446.0,69,38732.0
1451.0,71,39084.0
1456.0,72,39440.0
1461.0,73,39804.0
1466.0,71,40149.0
1471.0,71,40504.0
1476.0,71,40859.0
1481.0,71,41214.0
1486.0,73,41578.0
1491.0,67,40575.0
1496.0,61,38379.0
1501.0,53,38124.0
1506.0,52,38384.0
1511.0,53,38612.0
1516.0,61,38897.0
1521.0,65,39214.0
1526.0,68,39552.0
1531.0,70,39896.0
1536.0,68,40232.0
1541.0,68,40572.0
1546.0,62,39693.0
1551.0,52,37777.0
1556.0,48,38022.0
1561.0,46,38259.0
1566.0,54,38514.0
1571.0,62,38811.0
1576.0,65,39131.0
1581.0,66,39461.0
1586.0,66,39791.0
1591.0,66,40121.0
1596.0,66,40396.0
1601.0,66,40726.0
1606.0,66,41056.0
1611.0,66,41386.0
1616.0,66,41716.0
1621.0,72,42046.0
1626.0,66,42376.0
1631.0,68,42710.0
1636.0,64,41890.0
1641.0,56,39567.0
1646.0,47,39407.0
1651.0,47,39636.0
1656.0,53,39892.0
1661.0,60,40177.0
1666.0,62,40485.0
1671.0,64,40804.0
1676.0,62,41050.0
1681.0,62,41356.0
1686.0,62,41666.0
1691.0,62,41976.0
1696.0,62,42286.0
1701.0,62,42596.0
1706.0,64,42913.0
1711.0,60,40575.0
1716.0,50,35756.0
1721.0,46,35995.0
1726.0,43,36218.0
1731.0,44,36433.0
1736.0,51,36671.0
1741.0,59,36949.0
1746.0,64,37255.0
1751.0,64,37575.0
1756.0,60,37796.0
1761.0,60,38077.0
1766.0,60,38377.0
1771.0,62,38679.0
1776.0,64,38996.0
1781.0,66,39318.0
1786.0,66,39648.0
1791.0,66,39978.0
1796.0,66,40308.0
1801.0,72,40596.0
1806.0,65,40917.0
1811.0,68,41252.0
1816.0,68,41592.0
1821.0,68,41932.0
1826.0,68,42272.0
1831.0,62,41375.0
1836.0,52,39094.0
1841.0,48,38948.0
1846.0,45,39177.0
1851.0,51,39421.0
1856.0,60,39706.0
1861.0,65,40022.0
1866.0,64,40324.0
1871.0,64,40644.0
1876.0,64,40964.0
1881.0,65,41286.0
1886.0,66,41615.0
1891.0,66,41945.0
1896.0,66,42275.0
1901.0,60,41718.0
1906.0,50,40425.0
1911.0,44,40285.0
1916.0,45,40504.0
1921.0,52,40750.0
1926.0,60,41029.0
1931.0,63,41337.0
1936.0,63,41652.0
1941.0,63,41967.0
1946.0,61,42238.0
1951.0,61,42543.0
1956.0,63,42852.0
1961.0,64,43168.0
1966.0,65,43493.0
1971.0,65,43818.0
1976.0,65,44143.0
1981.0,71,44468.0
1986.0,65,44793.0
1991.0,66,45119.0
1996.0,67,45454.0
2001.0,63,44959.0
2006.0,53,43773.0
2011.0,48,44018.0
2016.0,50,44259.0
2021.0,56,44528.0
2026.0,57,41767.0
2031.0,49,36147.0
2036.0,42,35682.0
2041.0,32,34659.0
2046.0,23,34269.0
2051.0,37,34422.0
2056.0,48,34637.0
2061.0,55,34902.0
2066.0,57,35180.0
2071.0,53,34994.0
2076.0,43,34350.0
2081.0,38,31625.0
2086.0,35,26170.0
2091.0,32,26337.0
2096.0,31,26488.0
2101.0,32,26641.0
2106.0,44,26841.0
2111.0,51,27083.0
2116.0,52,27343.0
2121.0,52,27603.0
2126.0,46,27526.0
2131.0,43,27296.0
2136.0,45,27460.0
2141.0,51,27702.0
2146.0,51,27957.0
2151.0,51,28212.0
2156.0,45,28063.0
2161.0,45,27665.0
2166.0,38,27748.0
2171.0,46,27961.0
2176.0,50,28195.0
2181.0,50,28445.0
2186.0,50,28695.0
2191.0,50,28945.0
2196.0,50,29195.0
2201.0,45,29224.0
2206.0,45,29217.0
2211.0,48,29448.0
2216.0,50,29694.0
2221.0,50,29944.0
2226.0,50,30194.0
2231.0,50,30444.0
2236.0,48,30617.0
2241.0,49,30841.0
2246.0,51,31089.0
2251.0,53,31349.0
2256.0,53,31614.0
2261.0,53,31879.0
2266.0,53,32144.0
2271.0,53,32409.0
2276.0,53,32674.0
2281.0,51,32874.0
2286.0,55,33141.0
2291.0,53,33403.0
2296.0,53,33668.0
2301.0,53,33933.0
2306.0,53,34198.0
2311.0,53,34463.0
2316.0,53,34728.0
2321.0,56,35003.0
2326.0,57,35288.0
2331.0,55,35552.0
2336.0,55,35827.0
2341.0,61,36102.0
2346.0,55,36377.0
2351.0,55,36652.0
2356.0,57,36936.0
2361.0,57,37221.0
2366.0,57,37506.0
2371.0,57,37791.0
2376.0,57,38076.0
2381.0,57,38361.0
2386.0,57,38646.0
2391.0,59,38939.0
2396.0,61,39240.0
2401.0,61,39545.0
2406.0,61,39850.0
2411.0,61,40155.0
2416.0,55,39762.0
2421.0,45,38567.0
2426.0,42,38780.0
2431.0,49,39013.0
2436.0,55,39279.0
2441.0,58,39567.0
2446.0,58,39857.0
2451.0,58,40147.0
2456.0,52,39894.0
2461.0,44,39255.0
2466.0,45,39142.0
2471.0,49,39379.0
2476.0,54,39640.0
2481.0,54,39910.0
2486.0,54,40180.0
2491.0,54,40450.0
2496.0,54,40720.0
2501.0,52,40780.0
2506.0,52,40825.0
2511.0,52,41070.0
2516.0,52,41330.0
2521.0,58,41590.0
2526.0,52,41850.0
2531.0,52,42110.0
2536.0,56,42377.0
2541.0,56,42657.0
2546.0,52,42855.0
2551.0,52,43097.0
2556.0,52,43357.0
2561.0,52,43617.0
2566.0,52,43877.0
2571.0,54,44140.0
2576.0,56,44416.0
2581.0,50,44201.0
2586.0,41,43502.0
2591.0,39,43667.0
2596.0,45,43880.0
2601.0,47,44111.0
2606.0,48,44347.0
2611.0,51,44597.0
2616.0,51,44852.0
2621.0,51,45107.0
2626.0,49,45327.0
2631.0,49,45572.0
2636.0,49,45817.0
2641.0,49,46062.0
2646.0,52,46316.0
2651.0,51,46570.0
2656.0,51,46825.0
2661.0,51,47080.0
2666.0,51,47335.0
2671.0,51,47590.0
2676.0,52,47846.0
2681.0,53,48109.0
2686.0,55,48383.0
2691.0,55,48658.0
2696.0,49,48473.0
2701.0,46,47950.0
2706.0,41,47886.0
2711.0,46,48108.0
2716.0,48,48343.0
2721.0,51,48597.0
2726.0,51,48852.0
2731.0,51,49107.0
2736.0,51,49362.0
2741.0,47,49494.0
2746.0,47,49683.0
2751.0,49,49920.0
2756.0,49,50165.0
2761.0,49,50410.0
2766.0,49,50655.0
2771.0,49,50900.0
2776.0,49,51145.0
2781.0,49,51390.0
2786.0,51,51637.0
2791.0,52,51894.0
2796.0,47,51765.0
2801.0,40,51401.0
2806.0,43,51606.0
2811.0,47,51836.0
2816.0,47,52071.0
2821.0,45,52244.0
2826.0,49,52476.0
2831.0,47,52709.0
2836.0,47,52944.0
2841.0,47,53179.0
2846.0,47,53414.0
2851.0,47,53649.0
2856.0,47,53884.0
2861.0,49,54124.0
2866.0,45,54060.0
2871.0,40,53770.0
2876.0,41,53971.0
2881.0,50,54188.0
2886.0,44,54408.0
2891.0,44,54628.0
2896.0,45,54849.0
2901.0,48,55087.0
2906.0,48,55327.0
2911.0,44,55464.0
2916.0,44,55660.0
2921.0,44,55880.0
2926.0,44,56100.0
2931.0,44,56320.0
2936.0,48,56555.0
2941.0,48,56795.0
2946.0,48,57035.0
2951.0,48,57275.0
2956.0,46,57469.0
2961.0,46,57699.0
2966.0,46,57929.0
2971.0,48,58168.0
2976.0,48,58408.0
2981.0,42,58345.0
2986.0,38,58098.0
2991.0,40,58293.0
2996.0,41,58498.0
3001.0,41,58703.0
3006.0,43,58912.0
3011.0,45,59137.0
3016.0,39,54791.0
3021.0,29,46059.0
3026.0,23,43977.0
3031.0,21,44082.0
3036.0,20,44178.0
3041.0,28,44296.0
3046.0,36,44464.0
3051.0,42,44669.0
3056.0,42,44879.0
3061.0,46,44975.0
3066.0,38,45128.0
3071.0,40,45325.0
3076.0,42,45528.0
3081.0,44,45746.0
3086.0,44,45966.0
3091.0,44,46186.0
3096.0,44,46406.0
3101.0,38,46331.0
3106.0,37,46140.0
3111.0,39,46302.0
3116.0,43,46513.0
3121.0,43,46728.0
3126.0,43,46943.0
3131.0,37,42634.0
3136.0,28,33984.0
3141.0,23,34107.0
3146.0,21,34215.0
3151.0,27,34338.0
3156.0,35,34496.0
3161.0,41,34686.0
3166.0,43,34898.0
3171.0,38,34927.0
3176.0,39,34949.0
3181.0,40,35146.0
3186.0,43,35354.0
3191.0,44,35574.0
3196.0,44,35794.0
3201.0,44,36014.0
3206.0,44,36234.0
3211.0,44,36454.0
3216.0,46,36684.0
3221.0,50,36922.0
3226.0,50,37172.0
3231.0,44,37108.0
3236.0,40,36860.0
3241.0,50,37068.0
3246.0,44,37285.0
3251.0,44,37505.0
3256.0,46,37727.0
3261.0,48,37966.0
3266.0,48,38206.0
3271.0,48,38446.0
3276.0,43,38545.0
3281.0,43,38673.0
3286.0,44,38892.0
3291.0,45,39113.0
3296.0,42,39093.0
3301.0,39,38991.0
3306.0,38,39156.0
3311.0,39,39351.0
3316.0,40,39547.0
3321.0,40,39747.0
3326.0,40,39947.0
3331.0,44,40157.0
3336.0,44,40377.0
3341.0,44,40597.0
3346.0,44,40817.0
3351.0,42,40994.0
3356.0,42,41204.0
3361.0,42,41414.0
3366.0,44,41628.0
3371.0,46,41858.0
3376.0,46,42088.0
3381.0,41,42141.0
3386.0,40,42197.0
3391.0,40,42379.0
3396.0,40,42579.0
3401.0,42,42781.0
3406.0,44,43001.0
3411.0,44,43221.0
3416.0,44,43441.0
3421.0,50,43661.0
3426.0,42,43830.0
3431.0,42,44040.0
3436.0,44,44252.0
3441.0,46,44479.0
3446.0,46,44709.0
3451.0,46,44939.0
3456.0,40,44982.0
3461.0,40,45035.0
3466.0,40,45235.0
3471.0,40,45435.0
3476.0,44,45649.0
3481.0,44,45869.0
3486.0,42,46065.0
3491.0,42,46275.0
3496.0,42,46485.0
3501.0,36,41830.0
3506.0,26,32561.0
3511.0,25,32686.0
3516.0,22,32799.0
3521.0,24,32911.0
3526.0,30,33045.0
3531.0,38,33217.0
3536.0,42,33419.0
3541.0,40,33563.0
3546.0,44,33771.0
3551.0,42,33978.0
3556.0,42,34188.0
3561.0,42,34398.0
3566.0,42,34608.0
3571.0,44,34821.0
3576.0,44,35041.0
3581.0,46,35266.0
3586.0,48,35506.0
3591.0,42,35433.0
3596.0,38,35178.0
3601.0,46,35332.0
3606.0,41,35533.0
3611.0,41,35738.0
3616.0,41,35943.0
3621.0,43,36158.0
3626.0,43,36373.0
3631.0,43,36588.0
3636.0,43,36803.0
3641.0,43,37018.0
3646.0,43,37233.0
3651.0,43,37448.0
3656.0,47,37678.0
3661.0,41,33635.0
3666.0,31,24878.0
3671.0,23,23452.0
3676.0,20,23556.0
3681.0,23,23657.0
3686.0,27,23783.0
3691.0,38,23955.0
3696.0,41,24158.0
3701.0,41,24363.0
3706.0,39,24461.0
3711.0,39,24656.0
3716.0,41,24853.0
3721.0,41,25058.0
3726.0,45,25274.0
3731.0,39,25169.0
3736.0,34,24851.0
3741.0,33,24990.0
3746.0,36,25169.0
3751.0,37,25350.0
3756.0,38,25539.0
3761.0,39,25730.0
3766.0,42,25939.0
3771.0,42,26149.0
3776.0,42,26359.0
3781.0,50,26569.0
3786.0,44,26781.0
3791.0,38,23685.0
3796.0,31,17421.0
3801.0,26,16016.0
3806.0,22,16136.0
3811.0,26,16258.0
3816.0,32,16406.0
3821.0,38,16588.0
3826.0,43,16795.0
3831.0,44,17011.0
3836.0,47,17243.0
3841.0,47,17478.0
3846.0,41,17538.0
3851.0,41,17618.0
3856.0,35,14623.0
3861.0,27,10178.0
3866.0,20,10289.0
3871.0,23,10396.0
3876.0,29,10527.0
3881.0,35,10693.0
3886.0,41,10887.0
3891.0,41,11092.0
3896.0,42,11298.0
3901.0,42,11449.0
3906.0,45,11665.0
3911.0,43,11877.0
3916.0,43,12092.0
3921.0,43,12307.0
3926.0,43,12522.0
3931.0,43,12737.0
3936.0,45,12961.0
3941.0,48,13197.0
3946.0,47,13430.0
3951.0,47,13665.0
3956.0,47,13900.0
3961.0,55,14135.0
3966.0,47,14370.0
3971.0,49,14612.0
3976.0,51,14861.0
3981.0,51,15116.0
3986.0,51,15371.0
3991.0,51,15626.0
3996.0,51,15881.0
4001.0,51,16136.0
4006.0,53,16400.0
4011.0,55,16672.0
4016.0,57,16952.0
4021.0,57,17237.0
4026.0,57,17522.0
4031.0,57,17807.0
4036.0,58,18094.0
4041.0,59,18389.0
4046.0,61,18690.0
4051.0,63,19001.0
4056.0,63,19316.0
4061.0,59,19532.0
4066.0,59,19805.0
4071.0,59,20100.0
4076.0,60,20400.0
4081.0,62,20704.0
4086.0,63,21016.0
4091.0,64,21336.0
4096.0,64,21656.0
4101.0,64,21976.0
4106.0,62,22254.0
4111.0,62,22564.0
4116.0,58,22031.0
4121.0,48,20815.0
4126.0,46,21048.0
4131.0,49,21285.0
4136.0,55,21549.0
4141.0,66,21841.0
4146.0,60,22141.0
4151.0,60,22441.0
4156.0,60,22681.0
4161.0,62,22989.0
4166.0,62,23299.0
4171.0,60,23581.0
4176.0,60,23881.0
4181.0,60,24181.0
4186.0,60,24481.0
4191.0,56,24008.0
4196.0,50,22942.0
4201.0,44,23162.0
4206.0,50,23397.0
4211.0,54,23628.0
4216.0,56,23904.0
4221.0,56,24184.0
4226.0,58,24467.0
4231.0,60,24761.0
4236.0,60,25061.0
4241.0,60,25361.0
4246.0,60,25661.0
4251.0,60,25961.0
4256.0,54,25575.0
4261.0,46,24434.0
4266.0,43,24454.0
4271.0,49,24685.0
4276.0,54,24944.0
4281.0,52,25112.0
4286.0,52,25343.0
4291.0,52,25603.0
4296.0,52,25863.0
4301.0,54,26129.0
4306.0,56,26409.0
4311.0,56,26689.0
4316.0,56,26969.0
4321.0,62,27249.0
4326.0,56,27529.0
4331.0,57,27810.0
4336.0,58,28098.0
4341.0,60,28396.0
4346.0,56,28602.0
4351.0,56,28868.0
4356.0,56,29148.0
4361.0,56,29428.0
4366.0,56,29708.0
4371.0,58,29996.0
4376.0,60,30294.0
4381.0,54,29971.0
4386.0,44,29199.0
4391.0,39,28962.0
4396.0,45,29177.0
4401.0,50,29418.0
4406.0,52,29670.0
4411.0,52,29930.0
4416.0,52,30190.0
4421.0,52,30450.0
4426.0,52,30710.0
4431.0,52,30970.0
4436.0,52,31230.0
4441.0,53,31491.0
4446.0,50,31294.0
4451.0,42,30798.0
4456.0,42,30883.0
4461.0,46,31102.0
4466.0,48,31340.0
4471.0,48,31580.0
4476.0,48,31820.0
4481.0,51,32066.0
4486.0,52,32326.0
4491.0,46,29915.0
4496.0,36,24996.0
4501.0,37,25155.0
4506.0,27,25295.0
4511.0,31,25434.0
4516.0,39,25609.0
4521.0,45,25824.0
4526.0,50,26070.0
4531.0,50,26320.0
4536.0,45,26418.0
4541.0,45,26551.0
4546.0,47,26782.0
4551.0,48,27019.0
4556.0,51,27270.0
4561.0,51,27525.0
4566.0,51,27780.0
4571.0,51,28035.0
4576.0,51,28290.0
4581.0,53,28552.0
4586.0,55,28820.0
4591.0,57,29099.0
4596.0,57,29384.0
4601.0,53,29569.0
4606.0,53,29814.0
4611.0,53,30079.0
4616.0,55,30354.0
4621.0,57,30632.0
4626.0,55,30344.0
4631.0,45,29626.0
4636.0,42,29676.0
4641.0,48,29903.0
4646.0,52,30160.0
4651.0,52,30420.0
4656.0,52,30680.0
4661.0,55,30948.0
4666.0,56,31228.0
4671.0,56,31508.0
4676.0,52,31682.0
4681.0,58,31914.0
4686.0,52,32174.0
4691.0,52,32434.0
4696.0,54,32700.0
4701.0,56,32978.0
4706.0,50,32757.0
4711.0,42,32204.0
4716.0,44,32418.0
4721.0,48,32652.0
4726.0,50,32899.0
4731.0,49,33083.0
4736.0,52,33339.0
4741.0,50,33583.0
4746.0,50,33833.0
4751.0,50,34083.0
4756.0,50,34333.0
4761.0,50,34583.0
4766.0,50,34833.0
4771.0,54,35098.0
4776.0,52,35353.0
4781.0,52,35613.0
4786.0,52,35873.0
4791.0,52,36133.0
4796.0,52,36393.0
4801.0,53,36655.0
4806.0,56,36927.0
4811.0,50,36708.0
4816.0,42,36162.0
4821.0,42,36289.0
4826.0,47,36515.0
4831.0,47,36706.0
4836.0,47,36941.0
4841.0,49,37183.0
4846.0,51,37438.0
4851.0,51,37693.0
4856.0,51,37948.0
4861.0,57,38203.0
4866.0,45,38103.0
4871.0,40,37824.0
4876.0,41,38026.0
4881.0,47,38253.0
4886.0,45,38401.0
4891.0,45,38611.0
4896.0,45,38836.0
4901.0,45,39061.0
4906.0,45,39286.0
4911.0,46,39513.0
4916.0,43,36486.0
4921.0,33,30547.0
4926.0,24,29329.0
4931.0,22,29446.0
4936.0,23,29552.0
4941.0,30,29689.0
4946.0,39,29865.0
4951.0,44,30074.0
4956.0,44,30294.0
4961.0,38,30183.0
4966.0,34,29916.0
4971.0,35,30087.0
4976.0,39,30275.0
4981.0,40,30475.0
4986.0,42,30681.0
4991.0,44,30901.0
4996.0,44,31121.0
5001.0,44,31341.0
5006.0,40,31443.0
5011.0,41,31606.0
5016.0,42,31816.0
5021.0,44,32030.0
5026.0,46,32260.0
5031.0,46,32490.0
5036.0,46,32720.0
5041.0,54,32950.0
5046.0,48,33184.0
5051.0,48,33424.0
5056.0,48,33597.0
5061.0,50,33845.0
5066.0,48,34077.0
5071.0,48,34317.0
5076.0,48,34557.0
5081.0,49,34799.0
5086.0,49,35044.0
5091.0,50,35292.0
5096.0,53,35552.0
5101.0,51,35802.0
5106.0,51,36057.0
5111.0,45,35895.0
5116.0,39,35483.0
5121.0,40,35680.0
5126.0,44,35891.0
5131.0,49,36126.0
5136.0,49,36371.0
5141.0,49,36616.0
5146.0,49,36861.0
5151.0,49,37106.0
5156.0,44,37055.0
5161.0,40,36878.0
5166.0,43,36956.0
5171.0,47,37183.0
5176.0,47,37418.0
5181.0,47,37653.0
5186.0,47,37888.0
5191.0,47,38123.0
5196.0,47,38358.0
5201.0,45,38449.0
5206.0,47,38612.0
5211.0,45,38827.0
5216.0,45,39052.0
5221.0,51,39277.0
5226.0,45,39502.0
5231.0,45,39727.0
5236.0,46,39955.0
5241.0,49,40198.0
5246.0,49,40443.0
5251.0,43,40418.0
5256.0,40,40307.0
5261.0,40,40352.0
5266.0,40,40552.0
5271.0,40,40752.0
5276.0,40,40883.0
5281.0,40,41079.0
5286.0,40,41279.0
5291.0,40,41479.0
5296.0,40,41679.0
5301.0,40,41879.0
5306.0,40,42079.0
5311.0,42,42283.0
5316.0,42,42493.0
5321.0,38,42603.0
5326.0,38,42773.0
5331.0,38,42963.0
5336.0,38,43153.0
5341.0,38,43343.0
5346.0,41,43538.0
5351.0,42,43748.0
5356.0,40,43935.0
5361.0,40,44135.0
5366.0,38,44293.0
5371.0,38,44483.0
5376.0,38,44673.0
5381.0,38,44863.0
5386.0,40,45063.0
5391.0,40,45263.0
5396.0,40,45463.0
5401.0,44,45623.0
5406.0,38,45813.0
5411.0,32,42432.0
5416.0,23,35777.0
5421.0,20,34275.0
5426.0,17,34367.0
5431.0,17,34447.0
5436.0,25,34555.0
5441.0,30,34693.0
5446.0,36,34863.0
5451.0,37,35048.0
5456.0,41,35248.0
5461.0,41,35453.0
5466.0,37,35555.0
5471.0,37,35717.0
5476.0,37,35902.0
5481.0,39,36091.0
5486.0,39,36286.0
5491.0,43,36494.0
5496.0,43,36709.0
5501.0,43,36924.0
5506.0,43,37139.0
5511.0,42,37310.0
5516.0,43,37523.0
5521.0,43,37738.0
5526.0,46,37960.0
5531.0,41,34780.0
5536.0,32,28330.0
5541.0,24,26866.0
5546.0,20,26977.0
5551.0,24,27086.0
5556.0,32,27231.0
5561.0,39,27415.0
5566.0,44,27634.0
5571.0,44,27854.0
5576.0,41,27971.0
5581.0,49,28163.0
5586.0,41,28368.0
5591.0,43,28581.0
5596.0,45,28799.0
5601.0,47,29033.0
5606.0,47,29268.0
5611.0,47,29503.0
5616.0,47,29738.0
5621.0,45,29924.0
5626.0,47,30157.0
5631.0,49,30396.0
5636.0,51,30648.0
5641.0,51,30903.0
5646.0,51,31158.0
5651.0,51,31413.0
5656.0,52,31670.0
5661.0,53,31934.0
5666.0,53,32199.0
5671.0,53,32400.0
5676.0,53,32662.0
5681.0,53,32927.0
5686.0,53,33192.0
5691.0,54,33458.0
5696.0,54,33728.0
5701.0,56,34001.0
5706.0,58,34283.0
5711.0,52,33979.0
5716.0,42,33249.0
5721.0,41,33264.0
5726.0,47,33490.0
5731.0,51,33739.0
5736.0,51,33994.0
5741.0,54,34256.0
5746.0,55,34531.0
5751.0,55,34806.0
5756.0,51,34975.0
5761.0,57,35203.0
5766.0,45,31812.0
5771.0,36,23254.0
5776.0,29,21661.0
5781.0,29,21812.0
5786.0,24,21472.0
5791.0,22,20861.0
5796.0,31,20885.0
5801.0,40,21070.0
5806.0,42,21275.0
5811.0,42,21485.0
5816.0,46,21711.0
5821.0,46,21941.0
5826.0,46,22171.0
5831.0,42,22288.0
5836.0,42,22465.0
5841.0,44,22679.0
5846.0,45,22901.0
5851.0,48,23134.0
5856.0,48,23374.0
5861.0,48,23614.0
5866.0,48,23854.0
5871.0,48,24094.0
5876.0,50,24339.0
5881.0,50,24589.0
5886.0,51,24775.0
5891.0,51,25030.0
5896.0,45,22136.0
5901.0,35,15390.0
5906.0,26,15515.0
5911.0,26,15651.0
5916.0,28,15779.0
5921.0,39,15953.0
5926.0,46,16168.0
