step_time,total_stopped,total_wait_time
846.0,60,14563.0
851.0,60,14863.0
856.0,60,15163.0
861.0,60,15463.0
866.0,54,14588.0
871.0,45,12724.0
876.0,38,11984.0
881.0,37,12173.0
886.0,43,12376.0
891.0,48,12606.0
896.0,55,12868.0
901.0,66,13155.0
906.0,58,13445.0
911.0,62,13745.0
916.0,58,13908.0
921.0,60,14140.0
926.0,58,14421.0
931.0,58,14711.0
936.0,58,15001.0
941.0,58,15291.0
946.0,62,15588.0
951.0,62,15898.0
956.0,64,16213.0
961.0,62,16518.0
966.0,62,16828.0
971.0,62,17138.0
976.0,62,17448.0
981.0,66,17768.0
986.0,66,18098.0
991.0,68,18432.0
996.0,68,18772.0
1001.0,68,19112.0
1006.0,68,19452.0
1011.0,66,19748.0
1016.0,70,20089.0
1021.0,64,19267.0
1026.0,56,16990.0
1031.0,50,17248.0
1036.0,46,17488.0
1041.0,50,17729.0
1046.0,57,17998.0
1051.0,65,18304.0
1056.0,69,18640.0
1061.0,71,18989.0
1066.0,71,19344.0
1071.0,67,19604.0
1076.0,67,19919.0
1081.0,73,20254.0
1086.0,68,20590.0
1091.0,63,19640.0
1096.0,53,17578.0
1101.0,50,17831.0
1106.0,46,18071.0
1111.0,52,18315.0
1116.0,58,18590.0
1121.0,65,18901.0
1126.0,69,19239.0
1131.0,69,19584.0
1136.0,67,19855.0
1141.0,67,20186.0
1146.0,61,19354.0
1151.0,51,17523.0
1156.0,43,15107.0
1161.0,38,15306.0
1166.0,42,15505.0
1171.0,50,15740.0
1176.0,56,16010.0
1181.0,60,16306.0
1186.0,60,16606.0
1191.0,60,16906.0
1196.0,62,17212.0
1201.0,64,17526.0
1206.0,66,17849.0
1211.0,62,18090.0
1216.0,62,18391.0
1221.0,62,18701.0
1226.0,63,19011.0
1231.0,58,18427.0
1236.0,50,17130.0
1241.0,44,17362.0
1246.0,49,17596.0
1251.0,57,17864.0
1256.0,61,18162.0
1261.0,68,18472.0
1266.0,62,18782.0
1271.0,62,19092.0
1276.0,62,19340.0
1281.0,64,19659.0
1286.0,62,19960.0
1291.0,62,20270.0
1296.0,62,20580.0
1301.0,62,20890.0
1306.0,62,21200.0
1311.0,58,20013.0
1316.0,52,17515.0
1321.0,45,17102.0
1326.0,42,17311.0
1331.0,42,17512.0
1336.0,48,17742.0
1341.0,57,18009.0
1346.0,63,18315.0
1351.0,65,18636.0
1356.0,65,18961.0
1361.0,61,19185.0
1366.0,61,19468.0
1371.0,61,19773.0
1376.0,63,20082.0
1381.0,65,20404.0
1386.0,66,20731.0
1391.0,67,21066.0
1396.0,67,21401.0
1401.0,67,21736.0
1406.0,65,22029.0
1411.0,66,22357.0
1416.0,69,22702.0
1421.0,70,23048.0
1426.0,71,23403.0
1431.0,71,23758.0
1436.0,71,24113.0
1441.0,78,24468.0
1446.0,73,24828.0
1451.0,74,25197.0
1456.0,75,25568.0
1461.0,76,25947.0
1466.0,72,26232.0
1471.0,72,26576.0
1476.0,72,26936.0
1481.0,73,27299.0
1486.0,74,27667.0
1491.0,74,28037.0
1496.0,76,28413.0
1501.0,76,28793.0
1506.0,76,29173.0
1511.0,74,29517.0
1516.0,74,29887.0
1521.0,75,30261.0
1526.0,75,30636.0
1531.0,77,31015.0
1536.0,77,31400.0
1541.0,77,31785.0
1546.0,77,32170.0
1551.0,78,32556.0
1556.0,78,32946.0
1561.0,76,33272.0
1566.0,77,33654.0
1571.0,76,34032.0
1576.0,76,34412.0
1581.0,76,34792.0
1586.0,76,35172.0
1591.0,76,35552.0
1596.0,76,35932.0
1601.0,76,36312.0
1606.0,72,34873.0
1611.0,63,31794.0
1616.0,57,32086.0
1621.0,58,32364.0
1626.0,56,32639.0
1631.0,63,32937.0
1636.0,68,33269.0
1641.0,74,33635.0
1646.0,74,34005.0
1651.0,70,34273.0
1656.0,70,34598.0
1661.0,70,34948.0
1666.0,72,35305.0
1671.0,66,34105.0
1676.0,60,31532.0
1681.0,53,31071.0
1686.0,49,31322.0
1691.0,50,31563.0
1696.0,57,31834.0
1701.0,65,32148.0
1706.0,71,32495.0
1711.0,73,32855.0
1716.0,73,33220.0
1721.0,69,33486.0
1726.0,69,33810.0
1731.0,70,34156.0
1736.0,73,34514.0
1741.0,73,34879.0
1746.0,70,33800.0
1751.0,61,31441.0
1756.0,54,31056.0
1761.0,52,31315.0
1766.0,55,31577.0
1771.0,62,31871.0
1776.0,67,32194.0
1781.0,72,32545.0
1786.0,66,30957.0
1791.0,56,26726.0
1796.0,43,25683.0
1801.0,36,23521.0
1806.0,25,23128.0
1811.0,31,23272.0
1816.0,45,23469.0
1821.0,54,23725.0
1826.0,60,24016.0
1831.0,60,24316.0
1836.0,60,24616.0
1841.0,56,24721.0
1846.0,58,24890.0
1851.0,60,25188.0
1856.0,62,25494.0
1861.0,60,25788.0
1866.0,60,26088.0
1871.0,60,26388.0
1876.0,60,26688.0
1881.0,63,26992.0
1886.0,64,27311.0
1891.0,66,27633.0
1896.0,66,27963.0
1901.0,66,28293.0
1906.0,64,28591.0
1911.0,64,28911.0
1916.0,67,29239.0
1921.0,68,29577.0
1926.0,69,29918.0
1931.0,70,30268.0
1936.0,70,30618.0
1941.0,70,30968.0
1946.0,70,31318.0
1951.0,72,31674.0
1956.0,73,32038.0
1961.0,72,32333.0
1966.0,73,32697.0
1971.0,71,33042.0
1976.0,71,33397.0
1981.0,77,33752.0
1986.0,66,32708.0
1991.0,57,30425.0
1996.0,50,30076.0
2001.0,49,30323.0
2006.0,53,30580.0
2011.0,61,30871.0
2016.0,67,31194.0
2021.0,62,29384.0
2026.0,54,25611.0
2031.0,47,24900.0
2036.0,46,25137.0
2041.0,48,25366.0
2046.0,55,25626.0
2051.0,61,25917.0
2056.0,59,24297.0
2061.0,53,21004.0
2066.0,47,19587.0
2071.0,45,19811.0
2076.0,51,20056.0
2081.0,57,20332.0
2086.0,63,20636.0
2091.0,63,20951.0
2096.0,65,21270.0
2101.0,67,21602.0
2106.0,69,21944.0
2111.0,69,22289.0
2116.0,63,22390.0
2121.0,61,22438.0
2126.0,61,22716.0
2131.0,62,23025.0
2136.0,65,23346.0
2141.0,66,23673.0
2146.0,67,24008.0
2151.0,67,24343.0
2156.0,67,24678.0
2161.0,74,25013.0
2166.0,68,25350.0
2171.0,70,25695.0
2176.0,70,26045.0
2181.0,68,26317.0
2186.0,68,26653.0
2191.0,68,26993.0
2196.0,68,27333.0
2201.0,69,27675.0
2206.0,71,28025.0
2211.0,71,28380.0
2216.0,73,28742.0
2221.0,73,29107.0
2226.0,71,29445.0
2231.0,71,29800.0
2236.0,71,30155.0
2241.0,73,30515.0
2246.0,73,30880.0
2251.0,75,31250.0
2256.0,75,31625.0
2261.0,75,32000.0
2266.0,75,32375.0
2271.0,75,32750.0
2276.0,77,33133.0
2281.0,71,31790.0
2286.0,65,28905.0
2291.0,59,29207.0
2296.0,53,29486.0
2301.0,56,29761.0
2306.0,63,30060.0
2311.0,71,30401.0
2316.0,76,30775.0
2321.0,72,29579.0
2326.0,64,26784.0
2331.0,54,26555.0
2336.0,50,26815.0
2341.0,62,27086.0
2346.0,64,27394.0
2351.0,71,27734.0
2356.0,73,28095.0
2361.0,68,28234.0
2366.0,66,28333.0
2371.0,68,28671.0
2376.0,68,29011.0
2381.0,68,29351.0
2386.0,70,29695.0
2391.0,70,30045.0
2396.0,72,30399.0
2401.0,66,29598.0
2406.0,56,27774.0
2411.0,49,28034.0
2416.0,52,28283.0
2421.0,56,28554.0
2426.0,64,28856.0
2431.0,70,29197.0
2436.0,70,29547.0
2441.0,70,29897.0
2446.0,64,30072.0
2451.0,64,30257.0
2456.0,64,30577.0
2461.0,66,30905.0
2466.0,67,31237.0
2471.0,68,31577.0
2476.0,68,31917.0
2481.0,66,32225.0
2486.0,66,32555.0
2491.0,60,31746.0
2496.0,52,29988.0
2501.0,47,29799.0
2506.0,46,30030.0
2511.0,54,30287.0
2516.0,60,30575.0
2521.0,69,30888.0
2526.0,57,28686.0
2531.0,48,24339.0
2536.0,45,24567.0
2541.0,43,24787.0
2546.0,44,24998.0
2551.0,50,25232.0
2556.0,56,25499.0
2561.0,61,25799.0
2566.0,64,26111.0
2571.0,61,26291.0
2576.0,63,26536.0
2581.0,63,26851.0
2586.0,57,26094.0
2591.0,47,24446.0
2596.0,39,23764.0
2601.0,43,23965.0
2606.0,50,24201.0
2611.0,59,24471.0
2616.0,59,24766.0
2621.0,59,25061.0
2626.0,59,25356.0
2631.0,57,25608.0
2636.0,59,25903.0
2641.0,61,26204.0
2646.0,63,26511.0
2651.0,63,26826.0
2656.0,61,27119.0
2661.0,61,27424.0
2666.0,61,27729.0
2671.0,61,28034.0
2676.0,63,28343.0
2681.0,64,28659.0
2686.0,65,28984.0
2691.0,65,29309.0
2696.0,65,29634.0
2701.0,69,29918.0
2706.0,63,30233.0
2711.0,65,30551.0
2716.0,65,30876.0
2721.0,67,31208.0
2726.0,65,31526.0
2731.0,65,31851.0
2736.0,65,32176.0
2741.0,65,32501.0
2746.0,66,32828.0
2751.0,67,33163.0
2756.0,69,33503.0
2761.0,69,33848.0
2766.0,63,31558.0
2771.0,53,27178.0
2776.0,47,26401.0
2781.0,45,26627.0
2786.0,45,26845.0
2791.0,54,27097.0
2796.0,61,27388.0
2801.0,66,27709.0
2806.0,66,28039.0
2811.0,62,28250.0
2816.0,65,28524.0
2821.0,66,28854.0
2826.0,68,29187.0
2831.0,68,29527.0
2836.0,68,29867.0
2841.0,68,30207.0
2846.0,66,30504.0
2851.0,69,30839.0
2856.0,70,31188.0
2861.0,70,31538.0
2866.0,72,31897.0
2871.0,72,32257.0
2876.0,72,32617.0
2881.0,80,32977.0
2886.0,76,33345.0
2891.0,70,31481.0
2896.0,61,27747.0
2901.0,56,27072.0
2906.0,51,27340.0
2911.0,55,27604.0
2916.0,62,27897.0
2921.0,70,28227.0
2926.0,74,28589.0
2931.0,68,27503.0
2936.0,62,24894.0
2941.0,54,25169.0
2946.0,52,25428.0
2951.0,53,25684.0
2956.0,59,25965.0
2961.0,68,26289.0
2966.0,73,26649.0
2971.0,75,27023.0
2976.0,75,27398.0
2981.0,69,27528.0
2986.0,67,27601.0
2991.0,69,27941.0
2996.0,73,28297.0
3001.0,73,28662.0
3006.0,75,29031.0
3011.0,75,29406.0
3016.0,75,29781.0
3021.0,75,30156.0
3026.0,71,30423.0
3031.0,75,30752.0
3036.0,69,29902.0
3041.0,61,27992.0
3046.0,56,27733.0
3051.0,52,28000.0
3056.0,55,28265.0
3061.0,63,27529.0
3066.0,52,25949.0
3071.0,46,25301.0
3076.0,44,25523.0
3081.0,51,25764.0
3086.0,57,26036.0
3091.0,62,26339.0
3096.0,62,26649.0
3101.0,62,26959.0
3106.0,63,27270.0
3111.0,64,27590.0
3116.0,66,27916.0
3121.0,60,27373.0
3126.0,50,26137.0
3131.0,45,26061.0
3136.0,49,26291.0
3141.0,49,24214.0
3146.0,45,20248.0
3151.0,36,18830.0
3156.0,23,17886.0
3161.0,20,17966.0
3166.0,33,18107.0
3171.0,40,17843.0
3176.0,36,17351.0
3181.0,39,17411.0
3186.0,46,17626.0
3191.0,43,17708.0
3196.0,43,17831.0
3201.0,43,18046.0
3206.0,43,18261.0
3211.0,43,18476.0
3216.0,43,18691.0
3221.0,45,18912.0
3226.0,47,19147.0
3231.0,47,19382.0
3236.0,45,19587.0
3241.0,53,19812.0
3246.0,45,20037.0
3251.0,47,20272.0
3256.0,49,20514.0
3261.0,51,20765.0
3266.0,51,21020.0
3271.0,51,21275.0
3276.0,49,21494.0
3281.0,50,21742.0
3286.0,51,21997.0
3291.0,53,22257.0
3296.0,55,22527.0
3301.0,55,22802.0
3306.0,55,23077.0
3311.0,49,21081.0
3316.0,40,17001.0
3321.0,33,16122.0
3326.0,31,16277.0
3331.0,36,16442.0
3336.0,41,16639.0
3341.0,49,16872.0
3346.0,53,17135.0
3351.0,53,17400.0
3356.0,54,17667.0
3361.0,53,17806.0
3366.0,55,18013.0
3371.0,53,18275.0
3376.0,53,18540.0
3381.0,53,18805.0
3386.0,53,19070.0
3391.0,55,19338.0
3396.0,57,19616.0
3401.0,54,17729.0
3406.0,45,14302.0
3411.0,37,12983.0
3416.0,34,13153.0
3421.0,45,13326.0
3426.0,42,13526.0
3431.0,50,13760.0
3436.0,55,14030.0
3441.0,57,14315.0
3446.0,57,14600.0
3451.0,53,14780.0
3456.0,53,15019.0
3461.0,53,15284.0
3466.0,55,15553.0
3471.0,57,15838.0
3476.0,59,16128.0
3481.0,59,16423.0
3486.0,59,16718.0
3491.0,53,16196.0
3496.0,43,14654.0
3501.0,38,14851.0
3506.0,43,15054.0
3511.0,51,15292.0
3516.0,57,15565.0
3521.0,58,15855.0
3526.0,58,16145.0
3531.0,58,16435.0
3536.0,60,16727.0
3541.0,62,17031.0
3546.0,64,17347.0
3551.0,58,17506.0
3556.0,58,17701.0
3561.0,58,17991.0
3566.0,58,18281.0
3571.0,58,18571.0
3576.0,60,18864.0
3581.0,60,19164.0
3586.0,60,19464.0
3591.0,60,19764.0
3596.0,60,20064.0
3601.0,68,20364.0
3606.0,62,20668.0
3611.0,63,20979.0
3616.0,64,21299.0
3621.0,64,21619.0
3626.0,64,21939.0
3631.0,58,21360.0
3636.0,48,20013.0
3641.0,43,19864.0
3646.0,47,20084.0
3651.0,53,20336.0
3656.0,60,20626.0
3661.0,62,20935.0
3666.0,60,21216.0
3671.0,60,21516.0
3676.0,60,21816.0
3681.0,60,22116.0
3686.0,56,21657.0
3691.0,50,20626.0
3696.0,41,20298.0
3701.0,46,20519.0
3706.0,46,20279.0
3711.0,41,19751.0
3716.0,43,19812.0
3721.0,47,20040.0
3726.0,53,20294.0
3731.0,53,20559.0
3736.0,53,20824.0
3741.0,53,21089.0
3746.0,49,21235.0
3751.0,49,21440.0
3756.0,49,21685.0
3761.0,51,21936.0
3766.0,47,20046.0
3771.0,37,16714.0
3776.0,32,16882.0
3781.0,35,17039.0
3786.0,31,17188.0
3791.0,37,17360.0
3796.0,45,17571.0
3801.0,51,17820.0
3806.0,51,18075.0
3811.0,47,18227.0
3816.0,47,18440.0
3821.0,47,18675.0
3826.0,49,18918.0
3831.0,51,19168.0
3836.0,53,19429.0
3841.0,53,19694.0
3846.0,53,19959.0
3851.0,53,20224.0
3856.0,47,19946.0
3861.0,39,19136.0
3866.0,38,19116.0
3871.0,45,19325.0
3876.0,47,19551.0
3881.0,47,19786.0
3886.0,47,20021.0
3891.0,48,20257.0
3896.0,49,20502.0
3901.0,49,20747.0
3906.0,52,21000.0
3911.0,53,21265.0
3916.0,51,21509.0
3921.0,51,21764.0
3926.0,51,22019.0
3931.0,51,22274.0
3936.0,51,22529.0
3941.0,53,22791.0
3946.0,55,23065.0
3951.0,55,23340.0
3956.0,55,23615.0
3961.0,59,23851.0
3966.0,53,24116.0
3971.0,53,24381.0
3976.0,55,24652.0
3981.0,55,24927.0
3986.0,55,25202.0
3991.0,55,25477.0
3996.0,55,25752.0
4001.0,49,25461.0
4006.0,39,24748.0
4011.0,41,24945.0
4016.0,49,25177.0
4021.0,53,25439.0
4026.0,53,25704.0
4031.0,53,25969.0
4036.0,53,26234.0
4041.0,53,26499.0
4046.0,53,26701.0
4051.0,55,26969.0
4056.0,53,27231.0
4061.0,53,27496.0
4066.0,53,27761.0
4071.0,53,28026.0
4076.0,53,28291.0
4081.0,53,28556.0
4086.0,56,28832.0
4091.0,57,29117.0
4096.0,55,29380.0
4101.0,55,29655.0
4106.0,55,29930.0
4111.0,55,30205.0
4116.0,56,30481.0
4121.0,59,30767.0
4126.0,59,31062.0
4131.0,57,31335.0
4136.0,57,31620.0
4141.0,63,31905.0
4146.0,57,32190.0
4151.0,58,32476.0
4156.0,59,32769.0
4161.0,55,30630.0
4166.0,45,26191.0
4171.0,39,25277.0
4176.0,35,25458.0
4181.0,36,25632.0
4186.0,43,25835.0
4191.0,51,26076.0
4196.0,57,26353.0
4201.0,57,26638.0
4206.0,54,26821.0
4211.0,54,27080.0
4216.0,54,27350.0
4221.0,56,27624.0
4226.0,58,27912.0
4231.0,60,28206.0
4236.0,60,28506.0
4241.0,60,28806.0
4246.0,60,29106.0
4251.0,58,29362.0
4256.0,60,29657.0
4261.0,62,29964.0
4266.0,64,30277.0
4271.0,64,30597.0
4276.0,64,30917.0
4281.0,64,31237.0
4286.0,64,31557.0
4291.0,66,31882.0
4296.0,62,31276.0
4301.0,55,29902.0
4306.0,49,29767.0
4311.0,51,30009.0
4316.0,57,30275.0
4321.0,70,30575.0
4326.0,64,30894.0
4331.0,59,28685.0
4336.0,52,23435.0
4341.0,47,23673.0
4346.0,43,23895.0
4351.0,44,24107.0
4356.0,50,24349.0
4361.0,59,24623.0
4366.0,63,24930.0
4371.0,66,25256.0
4376.0,67,25591.0
4381.0,67,25926.0
4386.0,61,26012.0
4391.0,59,26040.0
4396.0,60,26324.0
4401.0,63,26633.0
4406.0,64,26953.0
4411.0,66,27276.0
4416.0,66,27606.0
4421.0,66,27936.0
4426.0,66,28266.0
4431.0,63,28518.0
4436.0,66,28823.0
4441.0,61,28178.0
4446.0,53,26734.0
4451.0,48,26979.0
4456.0,47,27209.0
4461.0,53,27464.0
4466.0,58,27746.0
4471.0,64,28060.0
4476.0,66,28385.0
4481.0,67,28716.0
4486.0,68,29056.0
4491.0,64,29300.0
4496.0,64,29603.0
4501.0,70,29923.0
4506.0,64,30243.0
4511.0,66,30567.0
4516.0,66,30897.0
4521.0,66,31227.0
4526.0,66,31557.0
4531.0,60,30942.0
4536.0,51,29568.0
4541.0,45,29447.0
4546.0,46,29672.0
4551.0,52,29921.0
4556.0,61,30209.0
4561.0,61,30507.0
4566.0,61,30812.0
4571.0,61,31117.0
4576.0,61,31422.0
4581.0,61,31727.0
4586.0,63,32042.0
4591.0,59,31570.0
4596.0,49,30491.0
4601.0,42,30451.0
4606.0,46,30676.0
4611.0,54,30932.0
4616.0,58,31215.0
4621.0,60,31508.0
4626.0,61,31809.0
4631.0,62,32119.0
4636.0,62,32429.0
4641.0,58,32631.0
4646.0,58,32894.0
4651.0,58,33184.0
4656.0,60,33476.0
4661.0,61,33777.0
4666.0,62,34086.0
4671.0,56,33708.0
4676.0,46,32624.0
4681.0,45,32521.0
4686.0,45,32729.0
4691.0,51,32969.0
4696.0,54,33232.0
4701.0,56,33510.0
4706.0,56,33790.0
4711.0,56,34070.0
4716.0,54,34312.0
4721.0,54,34582.0
4726.0,54,34852.0
4731.0,56,35127.0
4736.0,58,35416.0
4741.0,58,35706.0
4746.0,58,35996.0
4751.0,58,36286.0
4756.0,58,36576.0
4761.0,58,36866.0
4766.0,58,37091.0
4771.0,60,37385.0
4776.0,58,37671.0
4781.0,58,37961.0
4786.0,58,38251.0
4791.0,58,38541.0
4796.0,58,38831.0
4801.0,60,39125.0
4806.0,62,39427.0
4811.0,56,39060.0
4816.0,46,38188.0
4821.0,43,38401.0
4826.0,48,38630.0
4831.0,54,38890.0
4836.0,57,39171.0
4841.0,58,39460.0
4846.0,56,39674.0
4851.0,56,39948.0
4856.0,56,40228.0
4861.0,62,40508.0
4866.0,56,40788.0
4871.0,50,40484.0
4876.0,42,39590.0
4881.0,43,39796.0
4886.0,48,40025.0
4891.0,53,40283.0
4896.0,47,40146.0
4901.0,40,39739.0
4906.0,42,39795.0
4911.0,44,40009.0
4916.0,49,40246.0
4921.0,49,40491.0
4926.0,49,40736.0
4931.0,49,40981.0
4936.0,49,41226.0
4941.0,49,41471.0
4946.0,45,41574.0
4951.0,49,41751.0
4956.0,47,41980.0
4961.0,47,42215.0
4966.0,47,42450.0
4971.0,47,42685.0
4976.0,47,42920.0
4981.0,47,43155.0
4986.0,51,43403.0
4991.0,51,43658.0
4996.0,49,43888.0
5001.0,49,44133.0
5006.0,49,44378.0
5011.0,49,44623.0
5016.0,49,44868.0
5021.0,52,45118.0
5026.0,53,45383.0
5031.0,53,45648.0
5036.0,53,45913.0
5041.0,57,46137.0
5046.0,51,46392.0
5051.0,51,46647.0
5056.0,53,46909.0
5061.0,55,47181.0
5066.0,55,47456.0
5071.0,53,47704.0
5076.0,53,47969.0
5081.0,53,48234.0
5086.0,53,48499.0
5091.0,55,48770.0
5096.0,51,45533.0
5101.0,42,38999.0
5106.0,35,37531.0
5111.0,33,37699.0
5116.0,33,37856.0
5121.0,38,38036.0
5126.0,47,38254.0
5131.0,54,38513.0
5136.0,48,35458.0
5141.0,39,29242.0
5146.0,32,27862.0
5151.0,30,28010.0
5156.0,37,28178.0
5161.0,45,28383.0
5166.0,53,28632.0
5171.0,53,28897.0
5176.0,53,29162.0
5181.0,47,29244.0
5186.0,47,29347.0
5191.0,47,29582.0
5196.0,51,29825.0
5201.0,52,30081.0
5206.0,53,30346.0
5211.0,53,30611.0
5216.0,53,30876.0
5221.0,61,31141.0
5226.0,53,31406.0
5231.0,56,31678.0
5236.0,57,31963.0
5241.0,55,32173.0
5246.0,55,32442.0
5251.0,55,32717.0
5256.0,55,32992.0
5261.0,55,33267.0
5266.0,58,33550.0
5271.0,59,33843.0
5276.0,61,34144.0
5281.0,61,34449.0
5286.0,59,34728.0
5291.0,59,35023.0
5296.0,59,35318.0
5301.0,62,35621.0
5306.0,63,35935.0
5311.0,65,36255.0
5316.0,65,36580.0
5321.0,65,36905.0
5326.0,65,37230.0
5331.0,65,37555.0
5336.0,67,37885.0
5341.0,69,38227.0
5346.0,69,38499.0
5351.0,69,38844.0
5356.0,69,39189.0
5361.0,67,39502.0
5366.0,67,39837.0
5371.0,70,40182.0
5376.0,71,40537.0
5381.0,71,40892.0
5386.0,73,41257.0
5391.0,73,41622.0
5396.0,71,41957.0
5401.0,77,42312.0
5406.0,72,42670.0
5411.0,73,43034.0
5416.0,73,43399.0
5421.0,73,43764.0
5426.0,73,44129.0
5431.0,67,43311.0
5436.0,57,40997.0
5441.0,51,41264.0
5446.0,49,41515.0
5451.0,52,41762.0
5456.0,60,42047.0
5461.0,67,42367.0
5466.0,69,42710.0
5471.0,69,43055.0
5476.0,67,43353.0
5481.0,68,43690.0
5486.0,69,44035.0
5491.0,71,44384.0
5496.0,69,44725.0
5501.0,69,45070.0
5506.0,63,41652.0
5511.0,53,35021.0
5516.0,50,35273.0
5521.0,46,35509.0
5526.0,50,35746.0
5531.0,56,36012.0
5536.0,63,36311.0
5541.0,60,33379.0
5546.0,50,27928.0
5551.0,46,28163.0
5556.0,46,28393.0
5561.0,53,28636.0
5566.0,60,28924.0
5571.0,66,29241.0
5576.0,66,29571.0
5581.0,73,29901.0
5586.0,66,30231.0
5591.0,69,30571.0
5596.0,66,30806.0
5601.0,68,31112.0
5606.0,66,31433.0
5611.0,66,31763.0
5616.0,66,32093.0
5621.0,66,32423.0
5626.0,69,32762.0
5631.0,69,33107.0
5636.0,71,33458.0
5641.0,65,32453.0
5646.0,55,30230.0
5651.0,49,30455.0
5656.0,46,30686.0
5661.0,49,30922.0
5666.0,55,31191.0
5671.0,65,31492.0
5676.0,68,31830.0
5681.0,68,32170.0
5686.0,66,32476.0
5691.0,66,32806.0
5696.0,70,33145.0
5701.0,70,33495.0
5706.0,71,33847.0
5711.0,72,34207.0
5716.0,72,34567.0
5721.0,72,34927.0
5726.0,72,35287.0
5731.0,76,35660.0
5736.0,74,35978.0
5741.0,74,36348.0
5746.0,70,33850.0
5751.0,60,28680.0
5756.0,52,27600.0
5761.0,52,27846.0
5766.0,51,28093.0
5771.0,52,25728.0
5776.0,49,21613.0
5781.0,50,21319.0
5786.0,48,21556.0
5791.0,53,21810.0
5796.0,60,22097.0
5801.0,63,22411.0
5806.0,63,22726.0
5811.0,65,23051.0
5816.0,67,23381.0
5821.0,67,23716.0
5826.0,64,23990.0
5831.0,64,24298.0
5836.0,64,24618.0
5841.0,65,24939.0
5846.0,66,25268.0
5851.0,68,25602.0
5856.0,68,25942.0
5861.0,68,26282.0
5866.0,68,26622.0
5871.0,66,26918.0
5876.0,66,27248.0
5881.0,68,27587.0
5886.0,70,27930.0
5891.0,70,28280.0
5896.0,70,28630.0
5901.0,70,28980.0
5906.0,70,29330.0
5911.0,70,29680.0
5916.0,70,29975.0
