step_time,total_stopped,total_wait_time
9232.0,21,1918.0
9283.0,13,932.0
9334.0,17,1698.0
9385.0,16,937.0
9436.0,18,1733.0
9487.0,16,845.0
9538.0,18,1630.0
9589.0,10,762.0
9640.0,20,1541.0
9691.0,12,821.0
9742.0,22,1646.0
9793.0,20,1087.0
9844.0,19,1882.0
9895.0,12,843.0
9946.0,16,1559.0
9997.0,16,934.0
10048.0,18,1735.0
10099.0,15,797.0
10150.0,17,1530.0
10201.0,10,758.0
10252.0,20,1539.0
10303.0,12,846.0
10354.0,22,1650.0
10405.0,22,1091.0
10456.0,21,1959.0
10507.0,14,1025.0
10558.0,18,1840.0
10609.0,16,945.0
10660.0,18,1732.0
10711.0,13,757.0
10762.0,16,1443.0
10813.0,10,757.0
10864.0,20,1539.0
10915.0,12,824.0
10966.0,22,1646.0
11017.0,20,1089.0
11068.0,19,1884.0
11119.0,12,846.0
11170.0,16,1565.0
11221.0,16,937.0
11272.0,18,1736.0
11323.0,14,756.0
11374.0,16,1441.0
11425.0,10,761.0
11476.0,20,1538.0
11527.0,12,822.0
11578.0,22,1646.0
11629.0,21,1085.0
11680.0,19,1915.0
11731.0,13,936.0
11782.0,17,1702.0
11833.0,16,984.0
11884.0,18,1738.0
11935.0,15,795.0
11986.0,17,1532.0
12037.0,10,758.0
12088.0,20,1539.0
12139.0,12,824.0
12190.0,22,1648.0
12241.0,22,1085.0
12292.0,22,1953.0
12343.0,14,1024.0
12394.0,18,1844.0
12445.0,16,942.0
12496.0,18,1732.0
12547.0,14,759.0
12598.0,16,1442.0
12649.0,10,760.0
12700.0,20,1541.0
12751.0,12,849.0
12802.0,22,1652.0
12853.0,20,1092.0
12904.0,20,1923.0
12955.0,13,931.0
13006.0,17,1697.0
13057.0,16,938.0
13108.0,18,1732.0
13159.0,14,786.0
13210.0,16,1435.0
13261.0,10,759.0
13312.0,20,1540.0
13363.0,12,827.0
13414.0,22,1650.0
13465.0,21,1090.0
13516.0,20,1926.0
13567.0,13,940.0
13618.0,17,1706.0
13669.0,16,939.0
13720.0,18,1733.0
13771.0,14,756.0
13822.0,16,1436.0
13873.0,10,759.0
13924.0,20,1536.0
13975.0,12,818.0
14026.0,22,1641.0
14077.0,22,1083.0
14128.0,22,1950.0
14179.0,14,1025.0
14230.0,18,1842.0
14281.0,16,936.0
14332.0,18,1731.0
14383.0,14,762.0
14434.0,16,1445.0
14485.0,10,760.0
14536.0,20,1545.0
14587.0,12,825.0
14638.0,22,1650.0
14689.0,20,1089.0
14740.0,18,1885.0
14791.0,12,845.0
14842.0,16,1562.0
14893.0,16,937.0
14944.0,18,1736.0
14995.0,16,834.0
15046.0,18,1624.0
15097.0,10,789.0
15148.0,20,1538.0
15199.0,12,819.0
15250.0,22,1643.0
15301.0,20,1105.0
15352.0,20,1885.0
15403.0,12,850.0
15454.0,16,1567.0
15505.0,16,940.0
15556.0,18,1735.0
15607.0,15,830.0
15658.0,17,1531.0
15709.0,10,759.0
15760.0,20,1536.0
15811.0,12,845.0
15862.0,22,1649.0
15913.0,21,1085.0
15964.0,21,1920.0
16015.0,13,939.0
16066.0,17,1706.0
16117.0,16,945.0
16168.0,18,1737.0
16219.0,15,795.0
16270.0,17,1528.0
16321.0,10,759.0
16372.0,20,1535.0
16423.0,12,824.0
16474.0,22,1645.0
16525.0,21,1086.0
16576.0,20,1920.0
16627.0,13,932.0
16678.0,17,1699.0
16729.0,16,938.0
16780.0,18,1729.0
16831.0,14,758.0
16882.0,16,1439.0
16933.0,10,754.0
16984.0,20,1534.0
17035.0,12,845.0
17086.0,22,1648.0
17137.0,20,1086.0
17188.0,18,1882.0
17239.0,12,849.0
17290.0,16,1565.0
17341.0,16,940.0
17392.0,18,1740.0
17443.0,15,797.0
17494.0,17,1530.0
17545.0,10,763.0
17596.0,20,1544.0
17647.0,12,830.0
17698.0,22,1656.0
17749.0,21,1094.0
17800.0,19,1928.0
17851.0,13,932.0
17902.0,17,1700.0
17953.0,16,938.0
18004.0,18,1733.0
18055.0,15,796.0
18106.0,17,1531.0
18157.0,10,761.0
18208.0,20,1539.0
18259.0,12,827.0
18310.0,22,1648.0
18361.0,20,1085.0
18412.0,20,1883.0
18463.0,12,847.0
18514.0,16,1561.0
18565.0,16,935.0
18616.0,18,1736.0
18667.0,14,796.0
18718.0,17,1533.0
18769.0,10,764.0
18820.0,20,1543.0
18871.0,12,828.0
18922.0,22,1650.0
18973.0,21,1088.0
19024.0,19,1921.0
19075.0,13,928.0
19126.0,17,1696.0
19177.0,16,939.0
19228.0,18,1729.0
19279.0,15,802.0
19330.0,17,1538.0
19381.0,10,764.0
19432.0,20,1546.0
19483.0,12,852.0
19534.0,22,1654.0
19585.0,21,1093.0
19636.0,20,1925.0
19687.0,13,935.0
19738.0,17,1705.0
19789.0,16,937.0
19840.0,18,1729.0
19891.0,14,759.0
19942.0,16,1442.0
19993.0,10,764.0
20044.0,20,1542.0
20095.0,12,821.0
20146.0,22,1645.0
20197.0,20,1082.0
20248.0,20,1882.0
20299.0,12,845.0
20350.0,16,1560.0
20401.0,16,932.0
20452.0,18,1731.0
20503.0,16,840.0
20554.0,18,1628.0
20605.0,10,763.0
20656.0,20,1543.0
20707.0,12,826.0
20758.0,22,1648.0
20809.0,20,1085.0
20860.0,18,1876.0
20911.0,12,842.0
20962.0,16,1557.0
21013.0,16,933.0
21064.0,18,1732.0
21115.0,15,794.0
21166.0,17,1530.0
21217.0,10,756.0
21268.0,20,1530.0
21319.0,12,821.0
21370.0,22,1644.0
21421.0,20,1081.0
21472.0,19,1880.0
21523.0,12,848.0
21574.0,16,1562.0
21625.0,16,936.0
21676.0,18,1733.0
21727.0,15,798.0
21778.0,17,1531.0
21829.0,10,755.0
21880.0,20,1537.0
21931.0,12,826.0
21982.0,22,1651.0
22033.0,20,1090.0
22084.0,19,1885.0
22135.0,12,847.0
22186.0,16,1559.0
22237.0,16,933.0
22288.0,18,1734.0
22339.0,16,841.0
22390.0,18,1628.0
22441.0,10,762.0
22492.0,20,1544.0
22543.0,12,828.0
22594.0,22,1647.0
22645.0,21,1087.0
22696.0,20,1919.0
22747.0,13,933.0
22798.0,17,1699.0
22849.0,16,939.0
22900.0,18,1735.0
22951.0,15,799.0
23002.0,17,1536.0
23053.0,10,766.0
23104.0,20,1547.0
23155.0,12,830.0
23206.0,22,1653.0
23257.0,22,1086.0
23308.0,22,1960.0
23359.0,14,1026.0
23410.0,18,1843.0
23461.0,16,944.0
23512.0,18,1730.0
23563.0,15,798.0
23614.0,17,1531.0
23665.0,10,764.0
23716.0,20,1543.0
23767.0,12,829.0
23818.0,22,1657.0
23869.0,20,1091.0
23920.0,20,1887.0
23971.0,12,851.0
24022.0,16,1564.0
24073.0,16,934.0
24124.0,18,1729.0
24175.0,15,799.0
24226.0,17,1531.0
24277.0,10,761.0
24328.0,20,1541.0
24379.0,12,831.0
24430.0,22,1652.0
24481.0,21,1091.0
24532.0,21,1924.0
24583.0,13,939.0
24634.0,17,1702.0
24685.0,16,942.0
24736.0,18,1737.0
24787.0,15,797.0
24838.0,17,1534.0
24889.0,10,758.0
24940.0,20,1538.0
24991.0,12,826.0
25042.0,22,1648.0
25093.0,21,1084.0
25144.0,19,1915.0
25195.0,13,932.0
25246.0,17,1697.0
25297.0,16,937.0
25348.0,18,1734.0
25399.0,15,798.0
25450.0,17,1534.0
25501.0,10,760.0
25552.0,20,1544.0
25603.0,12,829.0
25654.0,22,1649.0
25705.0,20,1084.0
25756.0,18,1881.0
25807.0,12,846.0
25858.0,16,1562.0
25909.0,16,931.0
25960.0,18,1732.0
26011.0,16,841.0
26062.0,18,1627.0
26113.0,10,763.0
26164.0,20,1539.0
26215.0,12,824.0
26266.0,22,1646.0
26317.0,20,1090.0
26368.0,19,1887.0
26419.0,12,847.0
26470.0,16,1563.0
26521.0,16,935.0
26572.0,18,1733.0
26623.0,14,761.0
26674.0,16,1442.0
26725.0,10,763.0
26776.0,20,1545.0
26827.0,12,824.0
26878.0,22,1642.0
26929.0,20,1083.0
26980.0,20,1881.0
27031.0,12,847.0
27082.0,16,1565.0
27133.0,16,934.0
27184.0,18,1735.0
27235.0,16,832.0
27286.0,18,1620.0
27337.0,10,756.0
27388.0,20,1531.0
27439.0,12,821.0
27490.0,22,1645.0
27541.0,20,1088.0
27592.0,18,1883.0
27643.0,12,848.0
27694.0,16,1562.0
27745.0,16,937.0
27796.0,18,1734.0
27847.0,15,797.0
27898.0,17,1532.0
27949.0,10,764.0
28000.0,20,1544.0
28051.0,12,824.0
28102.0,22,1646.0
28153.0,21,1086.0
28204.0,19,1917.0
28255.0,13,934.0
28306.0,17,1702.0
28357.0,16,940.0
28408.0,18,1732.0
28459.0,15,794.0
28510.0,17,1529.0
28561.0,10,760.0
28612.0,20,1541.0
28663.0,12,825.0
28714.0,22,1649.0
28765.0,20,1084.0
28816.0,20,1882.0
28867.0,12,845.0
28918.0,16,1562.0
28969.0,16,933.0
29020.0,18,1731.0
29071.0,14,757.0
29122.0,16,1440.0
29173.0,10,762.0
29224.0,20,1541.0
29275.0,12,825.0
29326.0,22,1648.0
29377.0,22,1084.0
29428.0,23,1956.0
29479.0,14,1024.0
29530.0,18,1845.0
29581.0,16,943.0
29632.0,18,1735.0
29683.0,15,793.0
29734.0,17,1528.0
29785.0,10,756.0
29836.0,20,1533.0
29887.0,12,823.0
29938.0,22,1649.0
29989.0,20,1087.0
30040.0,19,1886.0
30091.0,12,846.0
30142.0,16,1560.0
30193.0,16,934.0
30244.0,18,1737.0
30295.0,16,839.0
30346.0,18,1624.0
30397.0,10,764.0
30448.0,20,1542.0
30499.0,12,823.0
30550.0,22,1649.0
30601.0,20,1089.0
30652.0,19,1887.0
30703.0,12,850.0
30754.0,16,1566.0
30805.0,16,935.0
30856.0,18,1732.0
30907.0,15,797.0
30958.0,17,1532.0
31009.0,10,757.0
31060.0,20,1536.0
31111.0,12,828.0
31162.0,22,1651.0
31213.0,20,1088.0
31264.0,20,1884.0
31315.0,12,848.0
31366.0,16,1562.0
31417.0,16,931.0
31468.0,18,1730.0
31519.0,15,792.0
31570.0,17,1528.0
31621.0,10,762.0
31672.0,20,1542.0
31723.0,12,826.0
31774.0,22,1650.0
31825.0,20,1085.0
31876.0,19,1879.0
31927.0,12,846.0
31978.0,16,1560.0
32029.0,16,936.0
32080.0,18,1732.0
32131.0,16,834.0
32182.0,18,1623.0
32233.0,10,763.0
32284.0,20,1543.0
32335.0,12,822.0
32386.0,22,1644.0
32437.0,20,1083.0
32488.0,18,1879.0
32539.0,12,890.0
32590.0,16,1558.0
32641.0,16,935.0
32692.0,18,1732.0
32743.0,16,839.0
32794.0,18,1624.0
32845.0,10,761.0
32896.0,20,1537.0
32947.0,12,822.0
32998.0,22,1646.0
33049.0,20,1088.0
33100.0,18,1884.0
33151.0,12,841.0
33202.0,16,1553.0
33253.0,16,939.0
33304.0,18,1736.0
33355.0,15,835.0
33406.0,17,1539.0
33457.0,10,761.0
33508.0,20,1542.0
33559.0,12,826.0
33610.0,22,1649.0
33661.0,20,1088.0
33712.0,19,1882.0
33763.0,12,842.0
33814.0,16,1557.0
33865.0,16,936.0
33916.0,18,1737.0
33967.0,15,793.0
34018.0,17,1526.0
34069.0,10,753.0
34120.0,20,1531.0
34171.0,12,821.0
34222.0,22,1646.0
34273.0,21,1083.0
34324.0,20,1914.0
34375.0,13,927.0
34426.0,17,1697.0
34477.0,16,941.0
34528.0,18,1730.0
34579.0,14,761.0
34630.0,16,1443.0
34681.0,10,764.0
34732.0,20,1548.0
34783.0,12,824.0
34834.0,22,1650.0
34885.0,20,1086.0
34936.0,18,1878.0
34987.0,12,838.0
35038.0,16,1552.0
35089.0,16,937.0
35140.0,18,1733.0
35191.0,16,836.0
35242.0,18,1624.0
35293.0,10,760.0
35344.0,20,1533.0
35395.0,12,820.0
35446.0,22,1640.0
35497.0,20,1085.0
35548.0,20,1883.0
35599.0,12,850.0
35650.0,16,1565.0
35701.0,16,934.0
35752.0,18,1728.0
35803.0,16,836.0
35854.0,18,1623.0
35905.0,10,762.0
35956.0,20,1544.0
36007.0,12,827.0
36058.0,22,1649.0
36109.0,21,1085.0
36160.0,20,1920.0
36211.0,13,978.0
36262.0,17,1698.0
36313.0,16,936.0
36364.0,18,1730.0
36415.0,15,800.0
36466.0,17,1532.0
36517.0,10,762.0
36568.0,20,1539.0
36619.0,12,823.0
36670.0,22,1651.0
36721.0,21,1088.0
36772.0,21,1924.0
36823.0,13,935.0
36874.0,17,1700.0
36925.0,16,941.0
36976.0,18,1733.0
37027.0,14,763.0
37078.0,16,1447.0
37129.0,10,763.0
37180.0,20,1540.0
37231.0,12,824.0
37282.0,22,1642.0
37333.0,21,1087.0
37384.0,20,1917.0
37435.0,13,932.0
37486.0,17,1702.0
37537.0,16,944.0
37588.0,18,1734.0
37639.0,15,797.0
37690.0,17,1529.0
37741.0,10,761.0
37792.0,20,1540.0
37843.0,12,831.0
37894.0,22,1657.0
37945.0,20,1088.0
37996.0,19,1883.0
38047.0,12,846.0
38098.0,16,1560.0
38149.0,16,934.0
38200.0,18,1734.0
38251.0,16,841.0
38302.0,18,1626.0
38353.0,10,761.0
38404.0,20,1539.0
38455.0,12,852.0
38506.0,22,1655.0
38557.0,20,1092.0
38608.0,20,1889.0
38659.0,12,853.0
38710.0,16,1568.0
38761.0,16,937.0
38812.0,18,1736.0
38863.0,14,830.0
38914.0,17,1534.0
38965.0,10,758.0
39016.0,20,1538.0
39067.0,12,827.0
39118.0,22,1653.0
39169.0,20,1089.0
39220.0,19,1884.0
39271.0,12,849.0
39322.0,16,1564.0
39373.0,16,935.0
39424.0,18,1735.0
39475.0,15,792.0
39526.0,17,1525.0
39577.0,10,756.0
39628.0,20,1535.0
39679.0,12,823.0
39730.0,22,1641.0
39781.0,21,1082.0
39832.0,20,1917.0
39883.0,13,939.0
39934.0,17,1703.0
39985.0,16,941.0
40036.0,18,1733.0
40087.0,14,793.0
40138.0,16,1442.0
40189.0,10,759.0
40240.0,20,1537.0
40291.0,12,825.0
40342.0,22,1648.0
40393.0,20,1087.0
40444.0,19,1883.0
40495.0,12,892.0
40546.0,16,1562.0
40597.0,16,933.0
40648.0,18,1731.0
40699.0,16,837.0
40750.0,18,1622.0
40801.0,10,766.0
40852.0,20,1546.0
40903.0,12,829.0
40954.0,22,1653.0
41005.0,21,1089.0
41056.0,21,1925.0
41107.0,13,937.0
41158.0,17,1708.0
41209.0,16,944.0
41260.0,18,1737.0
41311.0,14,759.0
41362.0,16,1442.0
41413.0,10,761.0
41464.0,20,1541.0
41515.0,12,828.0
41566.0,22,1650.0
41617.0,20,1089.0
41668.0,19,1886.0
41719.0,13,858.0
41770.0,16,1562.0
41821.0,16,937.0
41872.0,18,1737.0
41923.0,14,759.0
41974.0,16,1441.0
42025.0,10,760.0
42076.0,20,1539.0
42127.0,12,825.0
42178.0,22,1649.0
42229.0,20,1090.0
42280.0,19,1887.0
42331.0,12,843.0
42382.0,16,1558.0
42433.0,16,935.0
42484.0,18,1732.0
42535.0,16,840.0
42586.0,18,1630.0
42637.0,10,766.0
42688.0,20,1547.0
42739.0,12,828.0
42790.0,22,1657.0
42841.0,20,1091.0
42892.0,20,1888.0
42943.0,12,850.0
42994.0,16,1567.0
43045.0,16,935.0
43096.0,18,1738.0
43147.0,15,800.0
43198.0,17,1540.0
43249.0,10,766.0
43300.0,20,1546.0
43351.0,12,827.0
43402.0,22,1654.0
43453.0,20,1089.0
43504.0,19,1886.0
43555.0,12,853.0
43606.0,16,1564.0
43657.0,16,937.0
43708.0,18,1734.0
43759.0,16,837.0
43810.0,18,1624.0
43861.0,10,759.0
43912.0,20,1537.0
43963.0,12,825.0
44014.0,22,1643.0
44065.0,20,1082.0
44116.0,20,1880.0
44167.0,12,850.0
44218.0,16,1568.0
44269.0,16,938.0
44320.0,18,1739.0
44371.0,16,838.0
44422.0,18,1623.0
44473.0,10,760.0
44524.0,20,1537.0
44575.0,12,823.0
44626.0,22,1644.0
44677.0,20,1084.0
44728.0,19,1881.0
44779.0,12,891.0
44830.0,16,1562.0
44881.0,16,937.0
44932.0,18,1734.0
44983.0,16,839.0
45034.0,18,1626.0
45085.0,10,791.0
45136.0,20,1543.0
45187.0,12,826.0
45238.0,22,1656.0
45289.0,21,1086.0
45340.0,21,1918.0
45391.0,13,934.0
45442.0,17,1699.0
45493.0,16,938.0
45544.0,18,1731.0
45595.0,14,759.0
45646.0,16,1442.0
45697.0,10,757.0
45748.0,20,1540.0
45799.0,12,826.0
45850.0,22,1650.0
45901.0,22,1090.0
45952.0,21,1961.0
46003.0,14,1025.0
46054.0,18,1840.0
46105.0,16,944.0
46156.0,18,1730.0
46207.0,14,753.0
46258.0,16,1436.0
46309.0,10,760.0
46360.0,20,1536.0
46411.0,12,826.0
46462.0,22,1651.0
46513.0,21,1084.0
46564.0,21,1918.0
46615.0,13,936.0
46666.0,17,1700.0
46717.0,16,942.0
46768.0,18,1736.0
46819.0,15,799.0
46870.0,17,1535.0
46921.0,10,763.0
46972.0,20,1545.0
47023.0,12,848.0
47074.0,22,1651.0
47125.0,22,1084.0
47176.0,23,1951.0
47227.0,14,1025.0
47278.0,18,1846.0
47329.0,16,947.0
47380.0,18,1737.0
47431.0,14,758.0
47482.0,16,1439.0
47533.0,10,760.0
47584.0,20,1542.0
47635.0,12,826.0
47686.0,22,1647.0
47737.0,21,1085.0
47788.0,20,1916.0
47839.0,13,979.0
47890.0,17,1698.0
47941.0,16,937.0
47992.0,18,1731.0
48043.0,15,830.0
48094.0,17,1533.0
48145.0,10,764.0
48196.0,20,1546.0
48247.0,12,829.0
48298.0,22,1652.0
48349.0,21,1083.0
48400.0,20,1915.0
48451.0,13,930.0
48502.0,17,1699.0
48553.0,16,940.0
48604.0,18,1731.0
48655.0,15,801.0
48706.0,17,1537.0
48757.0,10,764.0
48808.0,20,1543.0
48859.0,12,820.0
48910.0,22,1640.0
48961.0,20,1084.0
49012.0,19,1882.0
49063.0,12,849.0
49114.0,16,1562.0
49165.0,16,939.0
49216.0,18,1739.0
49267.0,16,841.0
49318.0,18,1628.0
49369.0,10,763.0
49420.0,20,1543.0
49471.0,12,829.0
49522.0,22,1649.0
49573.0,21,1085.0
49624.0,20,1913.0
49675.0,13,934.0
49726.0,17,1700.0
49777.0,16,931.0
49828.0,18,1726.0
49879.0,15,801.0
49930.0,17,1538.0
49981.0,10,766.0
50032.0,20,1548.0
50083.0,12,830.0
50134.0,22,1657.0
50185.0,20,1094.0
50236.0,20,1893.0
50287.0,12,850.0
50338.0,16,1568.0
50389.0,16,938.0
50440.0,18,1736.0
50491.0,16,843.0
50542.0,18,1626.0
50593.0,10,764.0
50644.0,20,1541.0
50695.0,12,826.0
50746.0,22,1647.0
50797.0,22,1087.0
50848.0,22,1956.0
50899.0,14,1028.0
50950.0,18,1846.0
51001.0,16,943.0
51052.0,18,1737.0
51103.0,14,759.0
51154.0,16,1443.0
51205.0,10,762.0
51256.0,20,1541.0
51307.0,12,825.0
51358.0,22,1651.0
51409.0,22,1091.0
51460.0,22,1963.0
51511.0,14,1030.0
51562.0,18,1851.0
51613.0,16,946.0
51664.0,18,1735.0
51715.0,15,794.0
51766.0,17,1531.0
51817.0,10,762.0
51868.0,20,1541.0
51919.0,12,826.0
51970.0,22,1649.0
52021.0,20,1087.0
52072.0,20,1883.0
52123.0,12,846.0
52174.0,16,1564.0
52225.0,16,936.0
52276.0,18,1735.0
52327.0,15,797.0
52378.0,17,1532.0
52429.0,10,758.0
52480.0,20,1540.0
52531.0,12,824.0
52582.0,22,1650.0
52633.0,20,1090.0
52684.0,18,1885.0
52735.0,12,847.0
52786.0,16,1561.0
52837.0,16,938.0
52888.0,18,1736.0
52939.0,14,756.0
52990.0,16,1440.0
53041.0,10,761.0
53092.0,20,1539.0
53143.0,12,825.0
53194.0,22,1647.0
53245.0,20,1099.0
53296.0,20,1883.0
53347.0,12,847.0
53398.0,16,1564.0
53449.0,16,939.0
53500.0,18,1734.0
53551.0,15,797.0
53602.0,17,1528.0
53653.0,10,762.0
53704.0,20,1544.0
53755.0,12,828.0
53806.0,22,1656.0
53857.0,20,1089.0
53908.0,20,1887.0
53959.0,12,848.0
54010.0,16,1563.0
54061.0,16,935.0
54112.0,18,1733.0
54163.0,15,798.0
54214.0,17,1529.0
54265.0,10,755.0
54316.0,20,1532.0
54367.0,12,826.0
54418.0,22,1654.0
54469.0,21,1091.0
54520.0,20,1923.0
54571.0,13,931.0
54622.0,17,1699.0
54673.0,16,936.0
54724.0,18,1730.0
54775.0,15,800.0
54826.0,17,1534.0
54877.0,10,763.0
54928.0,20,1543.0
54979.0,12,828.0
55030.0,22,1647.0
55081.0,20,1086.0
55132.0,19,1883.0
55183.0,12,851.0
55234.0,16,1563.0
55285.0,16,939.0
55336.0,18,1735.0
55387.0,15,834.0
55438.0,17,1539.0
55489.0,10,766.0
55540.0,20,1546.0
55591.0,12,827.0
55642.0,22,1650.0
55693.0,20,1086.0
55744.0,20,1884.0
55795.0,12,849.0
55846.0,16,1564.0
55897.0,16,936.0
55948.0,18,1733.0
55999.0,16,837.0
56050.0,18,1624.0
56101.0,10,764.0
56152.0,20,1544.0
56203.0,12,828.0
56254.0,22,1648.0
56305.0,20,1085.0
56356.0,18,1880.0
56407.0,12,840.0
56458.0,16,1554.0
56509.0,16,934.0
56560.0,18,1736.0
56611.0,15,797.0
56662.0,17,1530.0
56713.0,10,760.0
56764.0,20,1541.0
56815.0,12,829.0
56866.0,22,1651.0
56917.0,20,1085.0
56968.0,18,1879.0
57019.0,12,848.0
57070.0,16,1562.0
57121.0,16,930.0
57172.0,18,1726.0
57223.0,16,835.0
57274.0,18,1622.0
57325.0,10,763.0
57376.0,20,1539.0
57427.0,12,826.0
57478.0,22,1649.0
57529.0,21,1087.0
57580.0,20,1919.0
57631.0,13,938.0
57682.0,17,1706.0
57733.0,16,940.0
57784.0,18,1733.0
57835.0,16,840.0
57886.0,18,1625.0
57937.0,10,760.0
57988.0,20,1536.0
58039.0,12,823.0
58090.0,22,1646.0
58141.0,20,1084.0
58192.0,19,1881.0
58243.0,12,848.0
58294.0,16,1564.0
58345.0,16,938.0
58396.0,18,1732.0
58447.0,15,796.0
58498.0,17,1530.0
58549.0,10,765.0
58600.0,20,1541.0
58651.0,12,821.0
58702.0,22,1644.0
58753.0,20,1085.0
58804.0,19,1882.0
58855.0,12,847.0
58906.0,16,1558.0
58957.0,16,932.0
59008.0,18,1733.0
59059.0,16,835.0
59110.0,18,1618.0
59161.0,10,759.0
59212.0,20,1539.0
59263.0,12,825.0
59314.0,22,1647.0
59365.0,21,1085.0
59416.0,20,1919.0
59467.0,13,932.0
59518.0,17,1699.0
59569.0,16,934.0
59620.0,18,1731.0
59671.0,15,831.0
59722.0,17,1533.0
59773.0,10,765.0
59824.0,20,1545.0
59875.0,12,825.0
59926.0,22,1651.0
59977.0,21,1089.0
60028.0,21,1926.0
60079.0,13,942.0
60130.0,17,1708.0
60181.0,16,938.0
60232.0,18,1732.0
60283.0,14,758.0
60334.0,16,1444.0
60385.0,10,760.0
60436.0,20,1544.0
60487.0,12,830.0
60538.0,22,1657.0
60589.0,20,1088.0
60640.0,19,1884.0
60691.0,12,845.0
60742.0,16,1559.0
60793.0,16,939.0
60844.0,18,1735.0
60895.0,16,836.0
60946.0,18,1622.0
60997.0,10,762.0
61048.0,20,1538.0
61099.0,12,824.0
61150.0,22,1648.0
61201.0,20,1087.0
61252.0,20,1883.0
61303.0,12,893.0
61354.0,16,1566.0
61405.0,16,941.0
61456.0,18,1738.0
61507.0,16,844.0
