step_time,total_stopped,total_wait_time
21523.0,2,262.0
21574.0,6,326.0
21625.0,27,763.0
21676.0,25,1680.0
21727.0,1,53.0
21778.0,6,198.0
21829.0,19,520.0
21880.0,25,1411.0
21931.0,2,72.0
21982.0,7,341.0
22033.0,23,761.0
22084.0,27,1660.0
22135.0,2,182.0
22186.0,4,219.0
22237.0,28,865.0
22288.0,24,1775.0
22339.0,8,201.0
22390.0,14,616.0
22441.0,11,364.0
22492.0,26,1136.0
22543.0,2,174.0
22594.0,6,268.0
22645.0,22,768.0
22696.0,26,1614.0
22747.0,6,234.0
22798.0,12,487.0
22849.0,26,773.0
22900.0,24,1724.0
22951.0,7,165.0
23002.0,10,474.0
23053.0,26,760.0
23104.0,27,1681.0
23155.0,4,202.0
23206.0,8,470.0
23257.0,16,527.0
23308.0,24,1385.0
23359.0,1,74.0
23410.0,1,125.0
23461.0,28,805.0
23512.0,25,1740.0
23563.0,0,62.0
23614.0,6,251.0
23665.0,22,716.0
23716.0,24,1625.0
23767.0,12,354.0
23818.0,18,898.0
23869.0,19,695.0
23920.0,24,1523.0
23971.0,2,66.0
24022.0,14,532.0
24073.0,20,720.0
24124.0,24,1597.0
24175.0,2,64.0
24226.0,9,288.0
24277.0,28,781.0
24328.0,24,1682.0
24379.0,7,218.0
24430.0,4,377.0
24481.0,26,733.0
24532.0,25,1652.0
24583.0,3,74.0
24634.0,2,190.0
24685.0,23,639.0
24736.0,25,1539.0
24787.0,2,88.0
24838.0,5,211.0
24889.0,25,617.0
24940.0,24,1564.0
24991.0,4,91.0
25042.0,10,430.0
25093.0,19,674.0
25144.0,25,1496.0
25195.0,5,160.0
25246.0,12,538.0
25297.0,26,933.0
25348.0,26,1878.0
25399.0,0,56.0
25450.0,7,260.0
25501.0,25,680.0
25552.0,24,1603.0
25603.0,7,150.0
25654.0,5,261.0
25705.0,17,557.0
25756.0,26,1410.0
25807.0,6,234.0
25858.0,10,417.0
25909.0,27,742.0
25960.0,25,1689.0
26011.0,2,65.0
26062.0,8,279.0
26113.0,27,704.0
26164.0,26,1620.0
26215.0,6,202.0
26266.0,12,536.0
26317.0,23,681.0
26368.0,24,1571.0
26419.0,2,51.0
26470.0,8,316.0
26521.0,27,841.0
26572.0,25,1750.0
26623.0,2,98.0
26674.0,12,452.0
26725.0,25,764.0
26776.0,25,1630.0
26827.0,2,92.0
26878.0,11,354.0
26929.0,20,590.0
26980.0,25,1451.0
27031.0,7,136.0
27082.0,13,626.0
27133.0,24,754.0
27184.0,24,1679.0
27235.0,5,92.0
27286.0,5,262.0
27337.0,29,986.0
27388.0,24,1889.0
27439.0,11,375.0
27490.0,11,674.0
27541.0,16,626.0
27592.0,25,1397.0
27643.0,6,174.0
27694.0,17,694.0
27745.0,26,801.0
27796.0,26,1742.0
27847.0,1,105.0
27898.0,4,297.0
27949.0,27,820.0
28000.0,24,1738.0
28051.0,8,233.0
28102.0,15,735.0
28153.0,26,700.0
28204.0,24,1625.0
28255.0,2,159.0
28306.0,11,413.0
28357.0,29,745.0
28408.0,24,1678.0
28459.0,4,151.0
28510.0,6,394.0
28561.0,17,468.0
28612.0,26,1335.0
28663.0,1,151.0
28714.0,15,535.0
28765.0,28,857.0
28816.0,28,1759.0
28867.0,5,156.0
28918.0,4,235.0
28969.0,19,520.0
29020.0,25,1421.0
29071.0,4,218.0
29122.0,11,467.0
29173.0,22,731.0
29224.0,25,1624.0
29275.0,7,130.0
29326.0,12,528.0
29377.0,28,975.0
29428.0,25,1912.0
29479.0,3,215.0
29530.0,8,358.0
29581.0,21,674.0
29632.0,24,1557.0
29683.0,1,17.0
29734.0,2,141.0
29785.0,20,563.0
29836.0,24,1502.0
29887.0,3,75.0
29938.0,5,198.0
29989.0,19,724.0
30040.0,26,1556.0
30091.0,1,53.0
30142.0,3,164.0
30193.0,27,705.0
30244.0,26,1654.0
30295.0,2,37.0
30346.0,6,247.0
30397.0,20,681.0
30448.0,25,1530.0
30499.0,5,164.0
30550.0,8,279.0
30601.0,28,819.0
30652.0,26,1734.0
30703.0,2,189.0
30754.0,12,475.0
30805.0,23,667.0
30856.0,25,1563.0
30907.0,1,55.0
30958.0,4,93.0
31009.0,23,804.0
31060.0,24,1702.0
31111.0,4,124.0
31162.0,9,398.0
31213.0,21,608.0
31264.0,25,1507.0
31315.0,2,112.0
31366.0,9,331.0
31417.0,25,701.0
31468.0,24,1610.0
31519.0,4,181.0
31570.0,3,200.0
31621.0,28,899.0
31672.0,25,1831.0
31723.0,2,89.0
31774.0,9,301.0
31825.0,20,568.0
31876.0,25,1445.0
31927.0,2,10.0
31978.0,3,160.0
32029.0,27,751.0
32080.0,26,1690.0
32131.0,5,188.0
32182.0,7,389.0
32233.0,21,610.0
32284.0,26,1457.0
32335.0,6,199.0
32386.0,10,392.0
32437.0,23,671.0
32488.0,25,1598.0
32539.0,5,217.0
32590.0,10,474.0
32641.0,21,607.0
32692.0,25,1553.0
32743.0,4,166.0
32794.0,4,317.0
32845.0,15,326.0
32896.0,24,1162.0
32947.0,6,216.0
32998.0,10,432.0
33049.0,17,651.0
33100.0,25,1521.0
33151.0,2,89.0
33202.0,7,245.0
33253.0,16,508.0
33304.0,26,1378.0
33355.0,6,258.0
33406.0,9,511.0
33457.0,16,435.0
33508.0,24,1291.0
33559.0,3,55.0
33610.0,4,127.0
33661.0,28,839.0
33712.0,26,1757.0
33763.0,5,137.0
33814.0,3,176.0
33865.0,29,918.0
33916.0,26,1823.0
33967.0,5,72.0
34018.0,9,436.0
34069.0,15,460.0
34120.0,24,1287.0
34171.0,2,60.0
34222.0,4,211.0
34273.0,17,479.0
34324.0,26,1330.0
34375.0,7,296.0
34426.0,8,520.0
34477.0,20,653.0
34528.0,24,1589.0
34579.0,3,88.0
