step_time,total_stopped,total_wait_time
4350.0,7,3.5
4355.0,7,3.5
4360.0,3,1.5
4365.0,6,3.0
4370.0,14,7.0
4375.0,19,9.5
4380.0,26,13.0
4385.0,33,16.5
4390.0,32,16.0
4395.0,23,11.5
4400.0,16,8.0
4405.0,8,4.0
4410.0,7,3.5
4415.0,7,3.5
4420.0,8,4.0
4425.0,6,3.0
4430.0,2,1.0
4435.0,7,3.5
4440.0,7,3.5
4445.0,8,4.0
4450.0,5,2.5
4455.0,9,4.5
4460.0,12,6.0
4465.0,9,4.5
4470.0,10,5.0
4475.0,12,6.0
4480.0,9,4.5
4485.0,8,4.0
4490.0,5,2.5
4495.0,10,5.0
4500.0,10,5.0
4505.0,6,3.0
4510.0,4,2.0
4515.0,10,5.0
4520.0,9,4.5
4525.0,6,3.0
4530.0,4,2.0
4535.0,9,4.5
4540.0,6,3.0
4545.0,5,2.5
4550.0,2,1.0
4555.0,9,4.5
4560.0,9,4.5
4565.0,5,2.5
4570.0,4,2.0
4575.0,7,3.5
4580.0,7,3.5
4585.0,4,2.0
4590.0,1,0.5
4595.0,1,0.5
4600.0,7,3.5
4605.0,6,3.0
4610.0,7,3.5
4615.0,0,0.0
4620.0,8,4.0
4625.0,12,6.0
4630.0,14,7.0
4635.0,11,5.5
4640.0,9,4.5
4645.0,2,1.0
4650.0,10,5.0
4655.0,16,8.0
4660.0,22,11.0
4665.0,22,11.0
4670.0,18,9.0
4675.0,15,7.5
4680.0,15,7.5
4685.0,10,5.0
4690.0,7,3.5
4695.0,8,4.0
4700.0,11,5.5
4705.0,9,4.5
4710.0,7,3.5
4715.0,5,2.5
4720.0,9,4.5
4725.0,8,4.0
4730.0,4,2.0
4735.0,2,1.0
4740.0,8,4.0
4745.0,7,3.5
4750.0,6,3.0
4755.0,3,1.5
4760.0,3,1.5
4765.0,7,3.5
4770.0,15,7.5
4775.0,20,10.0
4780.0,27,13.5
4785.0,31,15.5
4790.0,32,16.0
4795.0,35,17.5
4800.0,37,18.5
4805.0,32,16.0
4810.0,23,11.5
4815.0,16,8.0
4820.0,14,7.0
4825.0,9,4.5
