step_time,total_stopped,total_wait_time
5.0,0,0.0
10.0,0,0.0
15.0,0,0.0
20.0,2,8.0
25.0,3,23.0
30.0,6,52.0
35.0,9,96.0
40.0,12,151.0
45.0,15,221.0
50.0,20,308.0
55.0,23,416.0
60.0,27,543.0
65.0,29,684.0
70.0,31,836.0
75.0,33,999.0
80.0,33,1164.0
85.0,38,1347.0
90.0,38,1537.0
95.0,38,1727.0
100.0,32,1743.0
105.0,22,1505.0
